,objID,source_name,project_code,year,ra,dec,z,rpetro,resolution,MRS,sensitivity,S_total,S_inner,S_outer,LCO_total,LCO_total_err,LCO_inner,LCO_inner_err,LCO_outer,LCO_outer_err,MH2_total,MH2_total_err,MH2_inner,MH2_inner_err,MH2_outer,MH2_outer_err,MH2_inner_uplim,MH2_outer_uplim,MH2_total_uplim,Nsigma_total,Nsigma_inner,Nsigma_outer,mstar_total,mstar_inner,mstar_outer,sfr_total,sfr_inner,sfr_outer,delta_sfr,pEdgeOn,qa_flag,edgeon_flag
11,587741602035138654,58154,2022.1.00482.S,2022,192.7649356,27.36997057,0.027729,8.58439,1.1140515071225685,15.17620909964918,1.3166010365692835,0.8970216833235027,0.2784757335229405,0.7831114748877185,8.441187937944248,7.512051450698795,7.822641988143687,6.705787684622327,8.327277729508465,7.511936135380283,9.079677194898885,8.150540707653432,8.461131245098324,7.344276941576964,8.965766986463102,8.15042539233492,8.081524875300236,8.887673326058193,8.887788641376705,8.494473918938366,13.087427942227816,6.536444742739695,10.0793,9.021,10.039562400981673,-0.370891,-0.449843,-1.15019029928482,-0.312093,0.050000000745058,0,0
12,587741724972548183,59266,2022.1.00482.S,2022,196.11778462,23.57503843,0.031459,7.91148,1.0862015579049047,14.271076193671574,1.4167415571915312,0.8241995899568275,-0.2607676402386246,0.7880763811126235,8.478817815060408,7.522513334374837,7.393850584864955,6.524604906683944,8.442694606216204,7.513291747413385,9.117307072015045,8.161002591329474,8.032339841819592,7.163094163638581,9.08118386317084,8.151781004368022,7.921038439940967,8.85275360451699,8.861975191478441,9.042832378983272,7.40023784366258,8.499685544654513,10.242,9.07089,10.211678776569984,0.060403,-1.55842,0.0498290424368379,-0.0339835,0.0199999995529651,0,0
13,588023669708816634,63263,2022.1.00482.S,2022,184.56088849,20.33346652,0.035618,4.21313,1.084699729629176,14.281197778971714,0.6912279927971433,0.3822766893155998,-0.2180966690689435,0.2973590380748568,8.14566154241262,7.712580642989714,7.545288184028077,6.566708395859376,8.060743891171878,7.716210899123741,8.784150799367257,8.351069899944351,8.183777440982714,7.205197652814013,8.699233148126515,8.354700156078378,7.963141929116683,8.866963585463912,8.863333329329885,2.7106965274637047,9.518747095650758,2.2107161913935545,9.49906,8.85411,9.387525649161784,-0.071108,-1.27873,-0.0989042567865742,0.215698,0.0399999991059303,0,0
14,587731511545233578,587731511545233578_8082-12701,2018.1.00541.S,2018,48.89644156,-1.01627288,0.026797,7.56408,1.7450846597222704,21.08888691969844,0.4097938720023437,1.0062945812950552,-0.2408652537007341,0.9790104703830396,8.520556087276766,6.929246490090796,7.273396252280976,6.070321587347928,8.49327197636475,6.920711358983338,9.159045344231403,7.567735747045433,7.911885509235613,6.708810844302565,9.131761233319388,7.559200615937975,7.331221734675267,8.215084901125984,8.190146637418135,39.02200652334992,15.961535381351723,37.37322860530786,10.4409,9.39286,10.400166484493957,-0.21601,-1.68883,-0.2308823384413623,-0.442758,0.0299999993294477,0,0
15,588848899928490158,HATLAS_J142416.7-000218,2017.1.00025.S,2017,216.06975936,-0.03842896,0.066164,2.18613,1.0489048294404495,14.156872251728164,1.422289532585477,0.503811968986266,-0.0348765502634304,0.3379803037871777,8.811565184124174,8.41285692373824,8.272876664874477,7.186640870272765,8.645733518925082,8.485426168930546,9.45005444107881,9.051346180692876,8.911365921829114,7.825130127227402,9.28422277587972,9.123915425885183,8.562378060950675,9.731344704355578,9.73622643915614,2.5044263262139235,12.196516133450384,1.4464630698231584,10.0393,9.57886,9.854621521179928,0.236105,-0.434142,0.1317072772635104,0.127582,,0,0
16,588848899391750403,HATLAS_J142559.2-003552,2017.1.00025.S,2017,216.49658371,-0.59821264,0.073155,3.71648,1.0493747549337966,14.17051552719845,1.422290174852379,0.1075025488790537,-0.1279031467242671,-0.0665744608037845,8.503913637602276,8.454415668372254,8.268507941998955,7.4988686782295595,8.329836627919438,8.446940706722893,9.142402894556913,9.092904925326891,8.906997198953592,8.137357935184196,8.968325884874075,9.08542996367753,8.755925411010166,9.843374239979916,9.85084920162928,1.120722185604274,5.88354749660745,0.7636527520346452,10.066,9.26575,9.991106701228798,0.497332,-0.340382,0.4291422382707851,0.294999,0.0299999993294477,0,0
17,588015508731723912,588015508731723912_8655-9102,2018.1.00541.S,2018,358.22185487,-0.38246922,0.0448,3.68743,1.5749107829573452,18.61107815107494,0.5028056264171976,0.5142906740129334,-0.2422669934754353,0.4328720193681856,8.478885781559597,7.186695271008427,7.72232811407123,6.277503396171155,8.39746712691485,7.189081397220186,9.117375038514234,7.825184527963064,8.360817371025867,6.915992653125792,9.035956383869488,7.827570654174823,7.65992256784164,8.523045562386644,8.520659436174885,19.597041420391804,27.84996911583613,16.15793027392326,10.0282,9.17943,9.96186219660178,0.138979,-0.473946,0.0176023574215592,0.079513,0.0599999986588954,0,0
18,587726015086723332,HATLAS_J144244.2+015846,2017.1.00025.S,2017,220.68457199,1.97961388,0.067333,2.52563,1.7624828573963924,20.385660588531252,2.2246185984088767,0.7753875048347275,0.4016018109807671,0.4786418532298877,9.098591154946847,8.260793604794443,8.724805461092886,7.43684004571154,8.801845503342006,8.150674326326763,9.737080411901484,8.89928286174908,9.363294718047523,8.075329302666177,9.440334760296643,8.7891635832814,8.682758581136572,9.490136183430367,9.506712140219475,6.883313503778991,19.40731323187681,4.478898049972044,10.5659,10.1249,10.370555235188217,0.795519,0.727696,-0.0443585801319386,0.198092,,0,0
19,588015510364880957,588015510364880957_8082-6103,2018.1.00541.S,2018,49.78215908,0.95595472,0.023897,5.17223,2.5974894039350453,26.47105049564893,0.6297789945209116,0.9497629945560346,0.0152820152120562,0.8963577099912615,8.363886597466566,6.5184943240052915,7.429405618122587,5.502764172078923,8.310481312901793,6.523892548410015,9.002375854421203,7.1569835809599285,8.067894875077224,6.14125342903356,8.94897056985643,7.162381805364652,7.002224946766092,7.888930666950896,7.883532442546172,70.04744089715855,84.45812701037174,61.177082866841765,9.76272,8.73992,9.719423506702368,0.161654,-0.458128,0.0424654580626066,0.367111,0.0299999993294477,0,0
20,587726032266789096,HATLAS_J144652.0+014010,2017.1.00025.S,2017,221.71705938,1.66996109,0.068752,3.41975,1.7816674019825824,20.5097642657433,2.224621170579099,0.5106963928722428,-0.4155817795989461,0.4542673435300897,8.852302790233235,8.160453485164199,7.926024617762046,7.227631920498168,8.795873740891084,8.15624687065052,9.490792047187872,8.798942742118836,8.564513874716683,7.866121177452805,9.43436299784572,8.794736127605157,8.603369111176077,9.479616386068423,9.483823000582102,4.918688335329501,4.993357922338569,4.361409550420332,10.2913,9.52715,10.209263510856674,0.302154,-0.504501,0.228455696630192,-0.03619,0.0299999993294477,0,0
21,587731513694355564,587731513694355564_8155-6102,2018.1.00541.S,2018,52.62136726,0.75206357,0.030601,6.0651,2.21315106037228,23.015644938334304,0.5733060368754219,1.137980237075006,-0.2545729807569772,1.120235550715009,8.768389476909121,6.86216668278221,7.375836259077136,5.952769659417213,8.750644790549122,6.890143898679494,9.406878733863758,7.500655939736847,8.014325516031773,6.59125891637185,9.38913404750376,7.528633155634131,7.317807777958093,8.224108063845952,8.196130847948668,80.5791708295297,26.489063209123568,72.52719675123762,10.2378,9.29405,10.185317908758195,0.181737,-1.33298,0.1682538475172666,0.069093,0.0299999993294477,0,0
22,587731511545626673,587731511545626673_8081-3704,2018.1.00541.S,2018,49.82143689,-0.96964645,0.053812,2.8611,1.6159932481752524,18.56331404869433,0.7996984145734759,0.6985707926200904,0.0515341500542841,0.5972459312335934,8.824282179818237,7.611334296131487,8.177245537252432,6.810002677252222,8.72295731843174,7.602945242427326,9.462771436772874,8.249823553086124,8.815734794207069,7.448491934206859,9.361446575386378,8.241434499381963,8.211316129367408,9.047833782401964,9.056222836106125,16.328559897507116,23.29393503914766,13.18293394549484,10.0347,9.40036,9.920009243731762,0.590169,0.027997,0.4510763915085908,0.499015,0.0199999995529651,0,0
23,587724232639774853,RFGC229,2021.1.00602.S,2021,14.95303577,14.72351699,0.040852,7.4104,1.2271706984196535,15.241851398639698,1.0078852585327935,0.9973366150596368,0.0783468946849736,0.9437775806672764,8.88095066502097,7.628849264570407,7.961960944646309,6.683312226917146,8.827391630628611,7.623448936537187,9.519439921975607,8.267338521525044,8.600450201600946,7.321801483871783,9.465880887583248,8.261938193491824,8.00668174233505,8.892246217242558,8.897646545275776,17.869047383252855,18.995412005629404,15.99346978088781,10.5623,9.61871,10.509797352580918,-0.017155,-0.85412,-0.0854722281716543,-0.377528,0.9399999976158142,0,1
24,587726033339351192,HATLAS_J143601.6+022933,2017.1.00025.S,2017,219.00694845,2.49281274,0.065314,2.12357,1.729001782595108,19.433756208356,0.8624063970149171,0.5381741978526808,-0.0002444670600106,0.390786121951474,8.834522983395644,7.543937600969974,8.296104318482952,6.897845349295572,8.687134907494437,7.576493024755649,9.47301224035028,8.18242685792461,8.934593575437589,7.536334606250209,9.325624164449074,8.214982281710286,8.317157627832932,9.0213815645167,8.988826140731025,19.52474553396585,25.01836758725917,12.90154978919934,10.2395,9.80005,10.043272372729728,0.33913,-0.018393,0.0880830952062046,0.066767,,0,0
25,587731187797393472,587731187797393472_8615-3703,2018.1.00541.S,2018,320.82655503,1.25503174,0.018303,3.58846,2.5166928410629725,24.07422202529029,0.6250875694292357,1.548804449587769,0.8320818346500094,1.4562496469164854,8.730014753087604,6.275157291089529,8.013292138149842,5.613078973491076,8.63745995041632,6.303456538685481,9.36850401004224,6.913646548044166,8.651781395104479,6.251568230445713,9.275949207370957,6.941945795640118,6.919864307496237,7.5978300808281265,7.569530833232173,285.0082700086788,251.31196427616769,215.7761360029,10.0825,9.53313,9.938474754702415,-0.143445,-0.422075,-0.4680934671751774,0.006555,0.2899999916553497,0,0
26,587742060530696249,587742060530696249_8450-6102,2018.1.00541.S,2018,171.74883903,21.14169293,0.041806,5.1989,1.8002166834323048,22.468857598138847,0.4584441059544408,0.7912658505908542,0.0619820101670236,0.7159466925298895,8.695137027422524,7.288881930999616,7.965853186998691,6.069463227077396,8.619817869361555,7.372502518375017,9.33362628437716,7.927371187954253,8.604342443953328,6.707952484032033,9.258307126316192,8.010991775329654,7.602397396579873,8.721448295230196,8.710891725693914,25.48326652283133,78.77528079989706,17.673206461373084,10.134,9.16877,10.084201572575193,0.583252,-0.192357,0.5035605131816837,0.457781,0.0199999995529651,0,0
27,587742061095944550,RFGC3064,2021.1.00602.S,2021,239.55486919,13.16883196,0.034596,1.70628,1.066770910160025,16.698345317173896,1.3187878005822526,-0.0439257839025877,-0.7443836070575177,0.0816662458369117,7.693947198603993,7.399095932691514,6.993489375449062,6.450792088806296,7.819539228343492,7.511835164798006,8.33243645555863,8.037585189646151,7.631978632403699,7.089281345760933,8.45802848529813,8.150324421752643,7.9246766020561905,8.747159050688069,8.722465448109418,1.9717473504519407,3.48897041350074,2.030972596257875,10.3234,9.87941,10.129744419133806,-1.27252,-2.20403,-1.326599611587448,-1.42751,,0,0
