#objID z mass rpetro ra dec res mrs sens_10kms year muid proj name K03 K01 WISE LERG
587736523763876045 0.04959 10.7517 4.81338 217.75978148 5.34063186 2.639712383252241 24.19136519433087 1.5701890969590497 2021 uid://A001/X15a2/X74c 2021.1.01089.S 411612 0 0 0 0
587736525906510055 0.1348 11.1693 1.92707 206.71285534 7.78860204 0.38503728721132474 15.316065031461365 0.5529459718526507 2019 uid://A001/X1465/X1fb 2019.1.01757.S IRAS_F13443+0802 1 0 1 0
587736541485400245 0.140092 11.2904 2.36214 224.37927165 7.05918543 0.7110401321916606 7.12271982085268 0.8032932734292461 2012 uid://A002/X5d7935/X2e8 2012.1.00539.S Q14550+0715 0 0 1 0
587736543624036453 0.053785 11.4599 7.8486 204.05601111 10.47820108 2.1806171923013196 20.32084368213117 0.9255401974032794 2015 uid://A001/X2f7/X361 2015.1.00389.S AGC_8585 1 1 0 0
587736807763148957 0.042287 10.866 6.09065 203.95628134 13.41753523 2.669409506677543 24.439163473397763 1.4689098386956152 2021 uid://A001/X15a2/X749 2021.1.01089.S 321551 0 0 0 0
587736899038019890 0.041346 9.31455 3.43033 242.75054806 28.0853332 1.1805609204357106 16.68502293448819 0.8208885876591395 2022 uid://A001/X2f52/X2e9 2022.1.00482.S 42443 0 0 0 0
587736940914409584 0.022916 10.0251 4.91525 230.68697452 29.76962115 0.9984181334251818 17.313585305188308 1.3461459691967792 2022 uid://A001/X3578/Xe1 2022.1.00482.S 42595 0 0 0 0
587738409253994578 0.044811 11.1273 6.27349 155.78993495 12.23951174 2.9246501551701893 28.503204637094917 1.7605955959296014 2021 uid://A001/X15a2/X72b 2021.1.01089.S 127995 0 0 0 0
587738568167194844 0.043095 10.7253 7.24637 186.30243363 14.03926809 2.9255183587947995 27.066659643494173 1.7389638386086819 2021 uid://A001/X15a2/X75e 2021.1.01089.S 26634 0 0 0 0
587738568174534706 0.044123 11.014 3.96824 203.53921631 13.28081969 2.6660814796082315 24.522844947739234 1.4689091153349896 2021 uid://A001/X15a2/X749 2021.1.01089.S 577834 1 0 0 0
587738568174731329 0.042846 11.0737 6.47779 203.92665688 13.33090774 2.6625542229375556 24.50897836472039 1.468909790251778 2021 uid://A001/X15a2/X749 2021.1.01089.S 437037 1 0 0 0
587738568174731481 0.042431 10.7077 5.82454 203.98541572 13.34304604 2.668515684695599 24.52929795381073 1.468909913164605 2021 uid://A001/X15a2/X749 2021.1.01089.S 656018 0 0 0 0
587738569248145433 0.044148 10.6949 7.0712 203.27090633 14.20514056 2.6853078870801164 24.59802324028445 1.4689085514715274 2021 uid://A001/X15a2/X749 2021.1.01089.S 224444 1 0 0 0
587738570322870287 0.042397 11.1013 6.69034 205.59955108 14.73913043 2.685893854445724 24.697107212653158 1.468912420178655 2021 uid://A001/X15a2/X749 2021.1.01089.S 324315 1 0 0 0
587738570323984428 0.040461 11.1877 4.68909 208.29027418 14.65580273 2.6821309352569673 24.599867385220268 1.3740459672506595 2021 uid://A001/X15a2/X749 2021.1.01089.S 93078 1 0 0 0
587738946663416023 0.039403 9.34661 3.62627 131.24447527 25.73926376 1.1395311940398591 16.059213708139833 1.1124747144629101 2022 uid://A001/X2f52/X2cf 2022.1.00482.S 46746 0 0 0 0
587739380989034622 0.027361 9.74032 2.57418 221.69011817 29.17628712 1.1248757378895267 15.673993403559868 1.034548222891125 2022 uid://A001/X2f52/X2e1 2022.1.00482.S 50031 0 0 0 0
587739407875113205 0.016254 9.06956 4.06905 234.78990433 24.83083857 0.9732091465085099 16.170825598968527 1.3018934390947778 2022 uid://A001/X3578/Xe1 2022.1.00482.S 51089 0 0 0 0
587739506077663266 0.023364 10.4592 5.33148 177.15859337 32.64083833 1.4226340711380736 16.072088604531295 1.8230293884842121 2015 uid://A001/X2fe/X82 2015.1.00587.S CIG501 1 0 0 0
587739647273533569 0.02342 9.82962 5.80309 146.15775221 26.18998584 1.317970415767131 12.753396119150704 2.3044052751930026 2013 uid://A001/X144/X1e0 2013.1.00115.S 9658 0 0 0 0
587739719215415412 0.035034 10.288 3.7308 190.36672793 28.79118896 1.1240305846881815 15.43585521753892 1.380858938662648 2022 uid://A001/X2f52/X2ff 2022.1.00482.S 53449 0 0 0 0
587739719757922345 0.028214 10.2304 6.79058 204.93395984 27.77646031 2.9549362381025244 27.483715226913237 0.8660265642537113 2017 uid://A001/X1288/Xf15 2017.1.01093.S 8952-6104 0 0 0 0
587739720302329929 0.021465 10.3702 3.68002 223.63176475 24.0272692 1.0905950992724964 15.058472123786808 1.0345510332864718 2022 uid://A001/X2f52/X2e1 2022.1.00482.S 53609 1 1 0 0
587739811020079320 0.028212 10.6085 7.03012 204.68382396 26.32854109 1.7299074649987172 21.490173045181884 0.728060884547303 2017 uid://A001/X1288/Xf11 2017.1.01093.S 8952-12701 0 0 0 0
587739815850672280 0.017804 9.27384 7.08182 233.97316626 23.58216312 0.9683045937688057 16.093951702757195 1.34540441724953 2022 uid://A001/X3578/Xe1 2022.1.00482.S 49935 0 0 0 0
587739828204077236 0.01759 9.96569 6.42864 220.92378795 23.01872766 1.0827814979735655 14.850340112531411 0.9905068911356988 2022 uid://A001/X2f52/X2e1 2022.1.00482.S 54706 0 0 0 0
587741386202218596 0.026862 10.3222 4.63289 127.63198907 18.20610309 2.8087417076334935 27.65023056115386 0.473366160481103 2019 uid://A001/X1465/X34e1 2019.1.00260.S CP_8241_12705 1 0 0 0
587741421095747619 0.047573 10.7149 4.73577 119.22578617 14.64106668 2.2605766778061396 21.798760454506553 0.7949559097241674 2015 uid://A001/X2f7/X349 2015.1.00389.S AGC_174522 0 0 0 0
587741421099155681 0.028862 9.77883 4.86483 126.46116245 18.16669719 1.735287599082053 20.697711771972966 0.5422297777989571 2018 uid://A001/X133d/Xe7f 2018.1.00541.S 587741421099155681_8241-3703 0 0 0 0
587741489300766802 0.022786 8.52963 6.00743 175.16369728 28.86085343 1.3839144503072363 15.41109244631974 1.9970227775533482 2015 uid://A001/X2fe/X82 2015.1.00587.S CIG494 0 0 0 0
587741490891325518 0.065923 10.9641 4.65495 126.56889413 17.36243629 1.802881857888766 21.58925027348157 0.9141816413411978 2018 uid://A001/X133d/Xe83 2018.1.00541.S 587741490891325518_8241-3704 0 0 0 0
587741602576007250 0.035457 10.5177 4.83485 203.05703123 26.94996825 2.959101687989158 26.896278252932095 1.6174264266933462 2019 uid://A001/X1465/X18bb 2019.1.01136.S 8982-6104 1 0 0 0
587741721750143182 0.078122 10.9342 4.51606 195.25359909 27.02543397 1.5016103177813327 16.686068702400977 0.9039029372589495 2015 uid://A001/X2fa/X47 2015.1.00320.S 2MASXJ13010083+2701312 0 0 0 0
587741721753354398 0.036883 11.021 6.16032 203.38772374 26.27196344 1.3923250049158138 15.300575032014509 1.0774519505687397 2015 uid://A001/X2fa/X33 2015.1.00320.S 2MASXJ13333299+2616190 0 0 0 0
587741722823688237 0.025179 10.5381 7.53263 194.73318076 27.8333836 1.74220676524355 21.99960744593126 0.8144783299612822 2017 uid://A001/X1288/Xf0d 2017.1.01093.S 8950-12705 1 0 0 0
587741815710679234 0.032438 10.1817 6.14102 154.91469975 21.28814218 1.0900595797276889 15.323954033929112 0.7566913831582367 2022 uid://A001/X2f52/X2d9 2022.1.00482.S 59764 0 0 0 0
587741816782520492 0.029963 9.90864 6.91743 150.13074073 21.00212559 1.087820913756903 14.669167146370542 0.7566873700001185 2022 uid://A001/X2f52/X2d9 2022.1.00482.S 59902 0 0 0 0
587742013807198300 0.030901 10.3676 4.0394 151.79241212 18.95059336 1.0738952373654662 14.390785211345932 0.771103027516748 2022 uid://A001/X2f52/X2d9 2022.1.00482.S 60871 1 0 0 0
587742060530696249 0.041806 10.134 5.1989 171.74883903 21.14169293 1.8002203067212206 22.468923728123276 0.4584441059544408 2018 uid://A001/X133d/Xe8f 2018.1.00541.S 587742060530696249_8450-6102 0 0 0 0
587742061095944550 0.034596 10.3234 1.70628 239.55486919 13.16883196 1.0667656811947175 16.698457852415 1.3187878005822526 2021 uid://A001/X159b/Xa8 2021.1.00602.S RFGC3064 1 0 0 0
587742062148911209 0.035623 9.93962 4.8027 190.36508714 22.93077786 1.075812559827394 14.587058356096026 1.455554860391535 2022 uid://A001/X2f52/X2ff 2022.1.00482.S 62323 0 0 0 0
587742550147137777 0.04431 9.63184 10.7391 226.9001644 14.54994345 2.2926919619279444 22.523435263171734 0.8804925975942415 2015 uid://A001/X2f7/X369 2015.1.00389.S AGC_9727 0 0 0 0
587742551761027182 0.038525 10.4046 2.68675 234.78279248 14.02308117 1.052001254008306 15.674993718967384 1.2376880216333177 2022 uid://A001/X2f52/X2e6 2022.1.00482.S 65783 0 0 0 0
587742614559785152 0.042107 10.0654 4.45479 235.62537985 15.79056176 1.0612318089348594 15.332533600386869 1.3176190290133003 2022 uid://A001/X2f52/X2e6 2022.1.00482.S 65288 0 0 0 0
587742614561882441 0.039083 10.7334 5.67999 240.30948044 14.07877835 1.0674456643081736 17.442072197679146 1.2626440421671046 2021 uid://A001/X159b/Xa8 2021.1.00602.S RFGC3069 1 0 0 0
587742615097442546 0.038242 10.1579 4.4184 237.47440053 15.41558492 1.0610403956874006 15.306195919043642 1.2376875293925906 2022 uid://A001/X2f52/X2e6 2022.1.00482.S 65887 0 0 0 0
587742627985948960 0.040605 10.5879 6.08747 217.71086221 14.50319404 2.9835032506976793 27.247316922915363 1.2778722967660625 2021 uid://A001/X15a2/X74f 2021.1.01089.S 387663 0 0 0 0
587742628524720281 0.021778 9.38634 5.2236 222.03958802 14.13375468 1.224270414524553 12.497080373564206 2.351958501610074 2013 uid://A001/X144/X1d8 2013.1.00115.S 7316 0 0 0 0
587742628533174350 0.040509 10.8925 8.49319 241.4086491 10.03540751 2.2842874574638112 23.9495105835007 0.8576126820921098 2015 uid://A001/X2f7/X36d 2015.1.00389.S AGC_260164 1 1 0 0
587742772950335545 0.044556 10.6856 5.91854 185.44463038 16.33140559 2.974789515715736 27.504951365146024 1.7389616064218536 2021 uid://A001/X15a2/X75e 2021.1.01089.S 242308 0 0 0 0
587742773487665337 0.044949 10.9032 6.95721 186.63628331 16.84463868 2.98360559977929 27.640957423959374 1.7389638056525258 2021 uid://A001/X15a2/X75e 2021.1.01089.S 654650 1 0 0 0
587742774014902428 0.048301 10.7022 3.25915 163.62681845 16.09317109 2.9864085659301964 27.40824912705398 1.5465588074512588 2021 uid://A001/X15a2/X734 2021.1.01089.S 46727 1 0 0 0
587742863139209242 0.043538 10.7991 5.73634 180.75667234 16.48405567 2.995446264459574 28.496098878078584 1.738952146373919 2021 uid://A001/X15a2/X75e 2021.1.01089.S 545938 0 0 0 0
587742863677718656 0.04434 10.7317 3.32663 184.77488636 16.97074831 2.9862877674228456 27.731593146449157 1.7389601013153546 2021 uid://A001/X15a2/X75e 2021.1.01089.S 609961 1 1 0 0
587742864742285484 0.048721 10.7379 5.34405 162.86032288 16.51693275 2.9840042312998136 27.35608602655263 1.5465574459150766 2021 uid://A001/X15a2/X734 2021.1.01089.S 67202 0 0 0 0
587742901788213295 0.045583 10.9669 5.01227 186.63697738 16.53705254 2.9808645513082985 27.566595045141945 1.7389639069430227 2021 uid://A001/X15a2/X75e 2021.1.01089.S 328009 1 0 0 0
587742901791621273 0.04683 10.6775 6.58885 194.66433091 16.38440494 2.989091244503738 27.979835047400808 1.428013185600906 2021 uid://A001/X15a2/X764 2021.1.01089.S 159043 0 0 0 0
587742903401119752 0.020648 9.48084 1.12863 192.06345664 17.77401277 1.0970113909870611 15.100596788823097 0.767096659628964 2017 uid://A001/X1273/X5f1 2017.1.01727.S PGC_043234 1 1 0 0
587745540509532541 0.046808 11.0192 9.93965 130.83912964 10.72608285 2.196377895270927 21.309275962606446 0.9989860177777874 2015 uid://A001/X2f7/X34d 2015.1.00389.S AGC_4552 0 0 0 0
588010359075700997 0.289915 12.1422 2.86575 155.91514303 4.18629404 2.540574256792086 29.536407534621663 0.5317555673984132 2018 uid://A001/X133d/X26c4 2018.1.00940.S zwicky_3146 0 0 1 0
588010359607656594 0.023793 8.98387 6.21291 144.56208611 4.15262692 2.081874672547383 19.75724425184346 1.2423738362402446 2016 uid://A001/X8a9/X74 2016.1.00948.S rs0105 0 0 0 0
588010359607656603 0.023032 10.8937 6.08612 144.57664574 4.09414119 2.1791957086474985 20.494031690018797 3.0209648100306397 2016 uid://A001/X8a9/X6c 2016.1.00948.S rs0107 1 0 0 0
588010878226530456 0.048655 10.9018 5.5004 189.86746315 4.26786391 2.551968346621589 23.609612165516296 1.455079536327626 2021 uid://A001/X15a2/X761 2021.1.01089.S 246603 0 0 0 0
588010880375324834 0.048601 10.8531 4.1172 192.89367934 5.8635649 2.571364607931551 23.919608625058455 1.3471468078537727 2021 uid://A001/X15a2/X761 2021.1.01089.S 239192 0 0 0 0
588015507657719904 0.045354 10.6409 4.60979 357.65176944 -1.12805687 2.1400562197502015 20.701378759172705 0.3810408201111075 2017 uid://A001/X1288/Xf05 2017.1.01093.S 8655-12705 0 0 0 0
588015507681116279 0.025227 10.5212 6.27703 51.02711718 -1.05784959 2.4825345050810657 23.827384757055416 0.8256298817665086 2017 uid://A001/X1288/Xee5 2017.1.01093.S 8084-12705 1 0 0 0
588015507682295979 0.037144 11.1674 5.73878 53.81411231 -1.22858929 2.221814280024257 21.18812889357433 1.4027451347553477 2017 uid://A001/X1288/Xeed 2017.1.01093.S 8155-6101 0 0 0 0
588015508213989555 0.045791 10.4951 6.22722 42.03277806 -0.75229963 1.5997455072318256 19.448992196635174 0.5128670434786783 2018 uid://A001/X133d/Xe93 2018.1.00541.S 588015508213989555_8077-6104 0 0 0 0
588015508220674193 0.040288 9.96819 2.00221 57.17357643 -0.65100339 2.519380137388961 23.756678223847587 1.4275737854037587 2019 uid://A001/X1465/X18cf 2019.1.01136.S 8086-3704 0 0 0 0
588015508731723912 0.0448 10.0282 3.68743 358.22185487 -0.38246922 1.5749122590994387 18.611073840131095 0.5028056264171976 2018 uid://A001/X133d/Xe87 2018.1.00541.S 588015508731723912_8655-9102 0 0 0 0
588015509267284063 0.184843 11.9811 5.21065 355.24903077 0.08156918 2.4066725590904974 22.403334224906185 0.6470883576299497 2013 uid://A001/X136/X8 2013.1.01383.S Cosmic_skidmark 0 0 0 0
588015509291597939 0.035683 10.5001 3.97191 50.74164625 0.05413849 2.7264853091980465 25.16335650074913 1.0278932231158802 2017 uid://A001/X1288/Xee1 2017.1.01093.S 8084-6103 1 1 0 0
588015509291991180 0.020477 9.73813 4.04891 51.70889625 0.19859205 2.4900079964778654 23.5033461158448 1.508249615214283 2019 uid://A001/X1465/X18cb 2019.1.01136.S 8085-6104 0 0 0 0
588015509826830376 0.074304 10.9613 2.67752 47.0294424 0.45621817 2.7959782218978284 26.65916207723735 1.521728361149906 2019 uid://A001/X1465/X18af 2019.1.01136.S 9194-3702 0 0 0 0
588015509828075649 0.024364 10.0625 6.65803 49.92932926 0.56545578 2.546347817496459 25.054970154977614 0.5499595771396364 2019 uid://A001/X1465/X18b7 2019.1.01136.S 8083-12703 0 0 0 0
588015509828075795 0.024681 9.28114 4.34458 49.94683892 0.62380534 2.687947266436257 25.78111695521976 0.540317926537293 2019 uid://A001/X1465/X18c7 2019.1.01136.S 8081-3702 0 0 0 0
588015510364880957 0.023897 9.76272 5.17223 49.78215908 0.95595472 2.5974896416081967 26.471369565548727 0.6297789945209116 2018 uid://A001/X133d/Xe8b 2018.1.00541.S 588015510364880957_8082-6103 0 0 0 0
588017566023221411 0.030748 9.29918 4.26611 177.00091683 12.11351928 1.0396723474281162 14.503311178989792 0.9283454075415876 2022 uid://A001/X2f52/X2f9 2022.1.00482.S 32522 0 0 0 0
588017567096307746 0.031042 9.37195 2.95174 175.41493587 12.8021331 1.0457789747914923 14.902210391789067 0.9283439076086692 2022 uid://A001/X2f52/X2f9 2022.1.00482.S 32597 0 0 0 0
588017571390095595 0.043414 10.7377 6.27738 202.630327 12.51951201 2.652571668964581 24.3691138285234 1.4689076659067013 2021 uid://A001/X15a2/X749 2021.1.01089.S 474401 0 0 0 0
588017702393282739 0.030646 9.38479 4.17985 179.14710457 11.58993153 1.0347120743101867 14.286778531307272 0.928347359971307 2022 uid://A001/X2f52/X2f9 2022.1.00482.S 34439 0 0 0 0
588017702930546711 0.043781 10.9618 3.55223 180.12412985 11.99226993 2.912799690290902 27.608318218275056 1.7389516293974583 2021 uid://A001/X15a2/X75e 2021.1.01089.S 232409 1 0 0 0
588017703458635950 0.04779 10.57 5.41895 159.71419024 11.17196653 2.9145338578489235 28.016692475301234 1.7606037044491563 2021 uid://A001/X15a2/X72b 2021.1.01089.S 624421 1 0 0 0
588017703476985965 0.026234 9.96145 6.19852 202.40178913 11.81392957 1.0214987173468035 13.148856806100016 0.6274553617154661 2022 uid://A001/X2f52/X2f3 2022.1.00482.S 34718 0 0 0 0
588017703482228913 0.055968 11.0158 7.50354 214.70207904 10.84381909 2.3089882052606048 25.154625261839062 1.1659725215723566 2015 uid://A001/X2f7/X365 2015.1.00389.S AGC_9162 1 1 0 0
588017704006058105 0.016688 9.28454 4.38796 184.31893459 12.79523132 1.2568333722834537 12.576770111394966 2.142511178189442 2013 uid://A001/X144/X1c8 2013.1.00115.S 3856 0 0 0 0
588017704013856826 0.044693 10.682 6.83601 202.51623495 12.17519304 2.645596876967224 24.403821701264388 1.4689075100962081 2021 uid://A001/X15a2/X749 2021.1.01089.S 475128 0 0 0 0
588017704013856887 0.040545 10.8468 4.49301 202.42859773 12.1901531 2.6451093826093715 24.45279157062493 1.3740369982664624 2021 uid://A001/X15a2/X749 2021.1.01089.S 68973 0 0 0 0
588017704535785482 0.042633 10.4375 4.9043 167.4554179 12.77148062 2.214657024110868 21.367604499760628 0.9261524647756523 2015 uid://A001/X2f7/X359 2015.1.00389.S AGC_6206 0 0 0 0
588017704542994539 0.042974 10.7701 5.95458 184.43378011 13.17103432 2.911478771412511 26.99413821004778 1.7389602437192822 2021 uid://A001/X15a2/X75e 2021.1.01089.S 272690 0 0 0 0
588017704557281316 0.049313 10.8264 4.07219 217.72306071 11.23663574 2.9275955649890015 26.823533367901632 1.3661040170467633 2021 uid://A001/X15a2/X74f 2021.1.01089.S 355825 0 0 0 0
588017724942123025 0.049174 10.9114 3.18574 195.89318803 6.95363338 2.631132145165704 24.477479102797183 1.449879906955454 2021 uid://A001/X15a2/X767 2021.1.01089.S 180917 1 0 0 0
588017725478928419 0.048697 10.8847 5.01851 195.79163637 7.54859035 2.6319095491723306 24.6377209389121 1.4498796564560825 2021 uid://A001/X15a2/X767 2021.1.01089.S 561882 0 0 0 0
588017725480435757 0.04934 10.7435 4.12539 199.21828687 7.2900521 2.640509158718281 24.55056942410888 1.4498857387145823 2021 uid://A001/X15a2/X767 2021.1.01089.S 43163 0 0 0 0
588017728154959961 0.049381 10.8884 3.06504 192.93707215 6.41994068 2.5760618413328555 24.03496963044586 1.3471468571934373 2021 uid://A001/X15a2/X761 2021.1.01089.S 123106 1 1 0 0
588017729231782014 0.049869 10.7489 4.53186 200.02608283 7.05915718 2.6405646659872803 24.500388684483184 1.4498871729508465 2021 uid://A001/X15a2/X767 2021.1.01089.S 465801 0 0 0 0
588017977836437722 0.021473 9.50496 5.7376 231.34750628 29.17189035 0.9976074070341958 16.867598780154633 1.3454010252323878 2022 uid://A001/X3578/Xe1 2022.1.00482.S 37424 0 0 0 0
588017990147113091 0.047844 10.8094 7.48079 191.01679052 9.06331685 2.6144607474569366 24.469381624103896 1.3471434865156398 2021 uid://A001/X15a2/X761 2021.1.01089.S 408880 0 0 0 0
588017990147440789 0.047388 11.0347 7.44425 191.78911048 9.01631515 2.6113223260012197 24.452432198226944 1.3471447504654648 2021 uid://A001/X15a2/X761 2021.1.01089.S 631801 0 0 0 0
588017990149931108 0.04744 10.676 6.55512 197.56226847 8.75131628 2.6593286865503716 24.906246708137875 1.4498827136436248 2021 uid://A001/X15a2/X767 2021.1.01089.S 498513 0 0 0 0
588017990685098068 0.045324 11.0259 4.78797 193.56199972 9.44151036 2.6210195183545837 24.35875884509425 1.3471476384299517 2021 uid://A001/X15a2/X761 2021.1.01089.S 618039 0 0 0 0
588017990686605426 0.049086 10.7391 4.6789 197.09310397 9.31511185 2.66823642738383 25.002255703329194 1.4498818334115564 2021 uid://A001/X15a2/X767 2021.1.01089.S 412027 1 0 0 0
588017991221379185 0.045122 10.9149 5.79055 192.34314518 9.81765356 2.626091222481617 24.400817383987384 1.3471456232684171 2021 uid://A001/X15a2/X761 2021.1.01089.S 189167 0 0 0 0
588017991233110227 0.049877 10.8772 3.68469 219.38730282 8.07861173 2.705267776850893 24.66334644775342 1.453714788249472 2021 uid://A001/X15a2/X74c 2021.1.01089.S 308811 0 0 0 0
588017991761068141 0.044538 10.7661 3.49178 198.7525488 10.0091646 2.681906950747755 25.2060954017252 1.7155266559981843 2021 uid://A001/X15a2/X767 2021.1.01089.S 568116 1 0 0 0
588017992295972989 0.046308 11.1606 5.23197 194.26874686 10.6207147 2.6402852356684856 24.40572719645618 1.3471486973626754 2021 uid://A001/X15a2/X761 2021.1.01089.S 620714 1 1 0 0
588017992298397732 0.048104 11.1018 4.32033 199.89293947 10.4548662 2.689748692948402 25.319149814551928 1.7155289503369788 2021 uid://A001/X15a2/X767 2021.1.01089.S 571165 0 0 0 0
588023669708816634 0.035618 9.49906 4.21313 184.56088849 20.33346652 1.0846985121189092 14.281202037376502 0.6912279927971433 2022 uid://A001/X2f52/X2fc 2022.1.00482.S 63263 0 0 0 0
588297864172929272 0.036532 9.49815 4.2086 122.72710985 26.69677621 1.1569996970553946 16.143512141808788 1.106532439758791 2022 uid://A001/X2f52/X2cf 2022.1.00482.S 26668 0 0 0 0
588848898827288872 0.042385 10.6536 4.34604 153.44511229 -0.91423737 1.0213390767428971 11.750713229064754 1.600914437057863 2017 uid://A001/X12a3/X2bb 2017.1.00496.S JO204_CO10 1 1 1 0
588848898838167722 0.180395 10.9961 1.88997 178.32231679 -1.02258282 1.7187671739889072 18.208565658788324 3.3560238675553187 2012 uid://A002/X75fbd6/X8d 2012.1.01080.S HATLASJ115317.4-010123 1 0 0 0
588848898841051249 0.157467 11.1822 3.42953 184.78684327 -1.0334837 1.732407081502197 18.138770245492154 3.3255597587073296 2012 uid://A002/X75fbd6/X8d 2012.1.01080.S HATLASJ121908.7-010159 0 0 0 0
588848899357147414 0.070138 10.6662 2.94378 137.42007561 -0.4662267 2.392020208805188 22.761558766256098 1.9547292590233658 2013 uid://A001/X147/X2d2 2013.1.00058.S HATLAS_J090940.8-002757 0 0 0 0
588848899357147464 0.04832 10.5237 1.75604 137.46833747 -0.50464337 1.5707875025803704 15.522512933738263 1.2713996546763917 2016 uid://A001/X87d/Xbd1 2016.1.00329.S 9J090952.3-003019 1 1 0 0
588848899376939030 0.034899 11.0095 5.65518 182.57448698 -0.51789345 1.505813204551398 13.01534844592075 0.7967502293490661 2015 uid://A001/X2fa/X3f 2015.1.00320.S CGCG013-092 1 0 0 0
588848899390046433 0.025776 9.3399 3.99457 212.55950089 -0.57853003 0.9834812916954407 12.739779187927649 0.6466272781179676 2017 uid://A001/X1273/X72a 2017.1.00601.S GAMA567624 0 0 0 0
588848899391750403 0.073155 10.066 3.71648 216.49658371 -0.59821264 1.049374789962807 14.170528780481229 1.422290174852379 2017 uid://A001/X1284/X1534 2017.1.00025.S HATLAS_J142559.2-003552 0 0 0 0
588848899394568318 0.043386 10.8351 3.42287 222.80167403 -0.45687693 1.0372758699177405 11.971054390299848 0.7117422256524147 2017 uid://A001/X1273/X72e 2017.1.00601.S GAMA570227 1 0 0 0
588848899892773131 0.028563 9.42425 2.9148 134.52337257 -0.02114556 1.0156508171644907 16.783081098461636 0.638166439406799 2017 uid://A001/X1273/X706 2017.1.00601.S GAMA574200 0 0 0 0
588848899895853247 0.070914 9.97046 1.94721 141.56064083 -0.12907227 2.3908963569967816 22.657361392856732 1.9547385556777725 2013 uid://A001/X147/X2d2 2013.1.00058.S HATLAS_J092614.4-000744 0 0 0 0
588848899928490158 0.066164 10.0393 2.18613 216.06975936 -0.03842896 1.0489054311023012 14.156884707214026 1.422289532585477 2017 uid://A001/X1284/X1534 2017.1.00025.S HATLAS_J142416.7-000218 0 0 0 0
588848900429185386 0.050439 10.7103 3.83826 133.44328862 0.21454211 2.3390499523582577 23.051443898867273 2.739544380514603 2013 uid://A001/X147/X2e1 2013.1.00530.S HOT2_EI_CII_G09.v2.45 0 0 0 0
588848900429185433 0.050844 10.2667 3.93401 133.48520203 0.21556504 2.3401263618476964 23.291188348740075 2.7395445532883738 2013 uid://A001/X147/X2e1 2013.1.00530.S HOT2_EI_CII_G09.v2.170 0 0 0 0
588848900431216934 0.054463 10.7629 4.0257 138.15123729 0.30950285 2.3905139656292547 23.316224564810593 0.5473561139494911 2019 uid://A001/X1465/X34f1 2019.1.00260.S PM1_9512_3704 0 0 0 0
588848900465885460 0.056502 10.7512 2.80496 217.35941965 0.39756421 0.9617580149974299 10.251866758803954 0.5927956256239145 2017 uid://A001/X1273/X712 2017.1.00601.S GAMA618906 0 0 0 0
588848900465950856 0.034456 9.64543 3.29034 217.55201758 0.33357014 1.02066058294366 13.04160536382169 0.6331203514792898 2017 uid://A001/X1273/X732 2017.1.00601.S GAMA618935 0 0 0 0
588848900466213053 0.035564 9.30252 5.16701 218.05118084 0.22324505 1.0054750320490953 13.06367962281718 0.643229187510208 2017 uid://A001/X1273/X736 2017.1.00601.S GAMA619098 0 0 0 0
588848900966449330 0.071769 10.6361 1.3274 134.45025588 0.77814522 2.4746413711655104 25.691250420279246 2.5138100472018854 2013 uid://A001/X147/X2e5 2013.1.00530.S HOT2_EI_CII_G09.v2.48 1 0 0 0
588848900966514994 0.052361 10.8919 4.21978 134.61916831 0.63711334 1.5741471509365734 15.669392454866388 1.2713966285731704 2016 uid://A001/X87d/Xbd1 2016.1.00329.S 3J085828.5+003814 1 0 0 0
588848901003346106 0.07201 10.2259 3.26406 218.62970036 0.69244018 1.7499816343380576 20.030893734255873 2.2246137117487588 2017 uid://A001/X1284/X152c 2017.1.00025.S HATLAS_J143430.9+004133 0 0 0 0
